,Image Path,Label
5700,rev01/21/21_20201110 (4337).JPG,CERVIDAE
28086,rev12/4/4_20210920 (142).JPG,HORSE
13536,rev03/41/41_20210110 (159).JPG,FOX
21338,rev14/4/4_20211215 (5018).JPG,COW
21219,rev14/21/21_20211126 (2040).JPG,COW
14994,rev08/41/41_20210520 (537).JPG,FOX
7596,rev15/10/10_20220119 (8785).JPG,DEER
16167,rev14/9/9_20211119 (30).JPG,HUMANORVEHICLE
26276,rev08/46/46_20210615 (1425).JPG,HORSE
25726,rev11/4/4_20210829 (4739).JPG,HORSE
23804,rev08/42/42_20210524 (255).JPG,FALLOWDEER
6454,rev04/35/35_20210204 (2592).JPG,DEER
5118,rev06/28/28_20210322 (14486).JPG,CERVIDAE
2231,rev09/39/39_20210622 (5331).JPG,EMPTY
26006,rev09/44/44_20210628 (846).JPG,HORSE
22171,rev13/9/9_20211108 (3438).JPG,FALLOWDEER
1590,rev09/36/36_20210621 (8003).JPG,EMPTY
20359,rev14/9/9_20211130 (624).JPG,COW
12008,rev14/19/19_20211208 (154).JPG,FOX
24013,rev01/9/9_20201109 (869).JPG,FALLOWDEER
6472,rev04/3/3_20210128 (31).JPG,DEER
26809,rev04/15/15_20210208 (11089).JPG,HORSE
14702,rev11/46/46_20210816 (8).JPG,FOX
17665,rev08/19/19_20210618 (5716).JPG,HUMANORVEHICLE
17134,rev15/32/32_20220125 (251).JPG,HUMANORVEHICLE
1592,rev07/50/50_20210428 (22874).JPG,EMPTY
14133,rev01/29/29_20201029 (139).JPG,FOX
13042,rev14/19/19_20211210 (245).JPG,FOX
15081,rev09/47/47_20210622 (373).JPG,BADGER
26595,rev05/15/15_20210222 (3098).JPG,HORSE
8637,rev04/18/18_20210219 (6803).JPG,DEER
1082,rev08/49/49_20210602 (24737).JPG,EMPTY
4374,rev13/50/50_20211021 (3067).JPG,CERVIDAE
22286,rev10/33/33_20210728 (116).JPG,FALLOWDEER
3221,rev14/9/9_20211212 (2092).JPG,CERVIDAE
7852,rev04/15/15_20210126 (4527).JPG,DEER
21617,rev02/15/15_20201118 (1021).JPG,COW
2303,rev11/10/10_20210905 (33131).JPG,EMPTY
18837,rev14/4/4_20211121 (8).JPG,HUMANORVEHICLE
3546,rev15/19/19_20220126 (808).JPG,CERVIDAE
16584,rev14/38/38_20211217 (1211).JPG,HUMANORVEHICLE
10596,rev03/40/40_20201229 (2708).JPG,WILDBOAR
20060,rev08/17/17_20210605 (426).JPG,COW
6867,rev06/19/19_20210329 (773).JPG,DEER
6512,rev04/34/34_20210118 (306).JPG,DEER
12787,rev05/11/11_20210224 (242).JPG,FOX
6194,rev14/4/4_20211122 (105).JPG,DEER
27356,rev09/44/44_20210624 (365).JPG,HORSE
17074,rev14/38/38_20211217 (1147).JPG,HUMANORVEHICLE
2713,rev11/4/4_20210817 (814).JPG,EMPTY
6156,rev03/11/11_20210108 (334).JPG,DEER
12841,rev14/48/48_20211205 (256).JPG,FOX
6347,rev05/5/5_20210222 (393).JPG,DEER
20775,rev03/21/21_20201228 (1639).JPG,COW
11143,rev04/15/15_20210212 (15950).JPG,WILDBOAR
14521,rev09/42/42_20210705 (1436).JPG,FOX
26311,rev05/15/15_20210310 (8183).JPG,HORSE
7018,rev03/7/7_20201222 (384).JPG,DEER
1904,rev14/1/1_20211202 (793).JPG,EMPTY
5725,rev11/48/48_20210906 (1297).JPG,CERVIDAE
8260,rev04/14/14_20210130 (856).JPG,DEER
22268,rev14/9/9_20211213 (2262).JPG,FALLOWDEER
26673,rev04/15/15_20210123 (2047).JPG,HORSE
21303,rev14/4/4_20211215 (4427).JPG,COW
434,rev09/49/49_20210629 (18265).JPG,EMPTY
29713,rev06/2/2_20210415 (8009).JPG,HARE
15729,rev03/36/36_20201230 (259).JPG,MONGOOSE
4856,rev03/4/4_20201228 (2907).JPG,CERVIDAE
26902,rev04/15/15_20210123 (1698).JPG,HORSE
29149,rev06/2/2_20210328 (3226).JPG,LEPORID
8986,rev09/28/28_20210616 (298).JPG,DEER
2834,rev10/49/49_20210719 (1749).JPG,EMPTY
2203,rev06/24/24_20210417 (16908).JPG,EMPTY
3445,rev08/10/10_20210520 (353).JPG,CERVIDAE
15697,rev13/20/20_20211110 (1009).JPG,MONGOOSE
13657,rev07/48/48_20210513 (796).JPG,FOX
27815,rev11/2/2_20210819 (18866).JPG,HORSE
6962,rev15/10/10_20220109 (5136).JPG,DEER
8701,rev09/38/38_20210624 (1282).JPG,DEER
7506,rev09/25/25_20210628 (13797).JPG,DEER
4280,rev14/49/49_20211212 (2601).JPG,CERVIDAE
3767,rev07/5/5_20210419 (41).JPG,CERVIDAE
26580,rev15/4/4_20220113 (5667).JPG,HORSE
29482,rev15/4/4_20220116 (6508).JPG,HARE
21610,rev03/21/21_20201228 (2077).JPG,COW
8753,rev01/39/39_20201028 (318).JPG,DEER
19099,rev08/11/11_20210528 (3973).JPG,GENET
19940,rev06/2/2_20210417 (8673).JPG,COW
8722,rev12/4/4_20211003 (1511).JPG,DEER
11103,rev01/28/28_20201106 (1466).JPG,WILDBOAR
18510,rev13/42/42_20211119 (241).JPG,HUMANORVEHICLE
743,rev01/6/6_20201102 (2894).JPG,EMPTY
9326,rev01/28/28_20201104 (1224).JPG,WILDBOAR
26579,rev05/15/15_20210310 (8603).JPG,HORSE
5378,rev14/4/4_20211201 (1725).JPG,CERVIDAE
20317,rev14/21/21_20211126 (2446).JPG,COW
10407,rev14/21/21_20211213 (8619).JPG,WILDBOAR
3238,rev11/5/5_20210913 (6941).JPG,CERVIDAE
7240,rev01/37/37_20201111 (10169).JPG,DEER
14180,rev14/36/36_20211224 (1684).JPG,FOX
17351,rev13/19/19_20211121 (761).JPG,HUMANORVEHICLE
932,rev13/50/50_20211028 (5627).JPG,EMPTY
14284,rev04/39/39_20210116 (46).JPG,FOX
8382,rev10/38/38_20210724 (693).JPG,DEER
10888,rev04/20/20_20210127 (349).JPG,WILDBOAR
21107,rev06/17/17_20210320 (79).JPG,COW
28278,rev15/20/20_20220120 (515).JPG,LEPORID
27568,rev04/15/15_20210123 (2423).JPG,HORSE
3484,rev07/28/28_20210511 (6093).JPG,CERVIDAE
23756,rev15/50/50_20220109 (4489).JPG,FALLOWDEER
15311,rev01/11/11_20201101 (138).JPG,BADGER
9709,rev01/28/28_20201031 (904).JPG,WILDBOAR
16027,rev14/19/19_20211121 (10).JPG,HUMANORVEHICLE
26305,rev05/15/15_20210310 (7664).JPG,HORSE
21483,rev14/21/21_20211126 (2577).JPG,COW
1368,rev10/49/49_20210724 (6286).JPG,EMPTY
7590,rev15/1/1_20211231 (85).JPG,DEER
4204,rev05/24/24_20210222 (934).JPG,CERVIDAE
12210,rev11/47/47_20210829 (605).JPG,FOX
28186,rev13/20/20_20211108 (975).JPG,LEPORID
1547,rev11/2/2_20210817 (8461).JPG,EMPTY
16563,rev01/31/31_20201117 (476).JPG,HUMANORVEHICLE
21032,rev04/2/2_20210126 (3646).JPG,COW
18839,rev11/3/3_20210816 (10).JPG,HUMANORVEHICLE
12200,rev12/33/33_20211003 (420).JPG,FOX
14765,rev01/34/34_20201114 (6862).JPG,FOX
10712,rev04/31/31_20210205 (258).JPG,WILDBOAR
15939,rev01/20/20_20201111 (1154).JPG,MONGOOSE
24120,rev14/2/2_20211211 (2273).JPG,FALLOWDEER
10010,rev05/19/19_20210318 (1430).JPG,WILDBOAR
26365,rev03/9/9_20201225 (1441).JPG,HORSE
18115,rev14/18/18_20211121 (9).JPG,HUMANORVEHICLE
7479,rev14/2/2_20211214 (2546).JPG,DEER
8545,rev14/21/21_20211127 (2904).JPG,DEER
1285,rev12/32/32_20211004 (10123).JPG,EMPTY
23969,rev14/21/21_20211209 (6571).JPG,FALLOWDEER
9274,rev14/10/10_20211128 (1128).JPG,WILDBOAR
9445,rev13/16/16_20211107 (642).JPG,WILDBOAR
8825,rev05/36/36_20210303 (953).JPG,DEER
1935,rev13/31/31_20211106 (180).JPG,EMPTY
22646,rev09/17/17_20210621 (248).JPG,FALLOWDEER
4899,rev06/3/3_20210403 (576).JPG,CERVIDAE
22300,rev01/21/21_20201107 (3645).JPG,FALLOWDEER
27947,rev14/10/10_20211203 (2665).JPG,HORSE
10662,rev14/49/49_20211209 (2242).JPG,WILDBOAR
13754,rev14/18/18_20211212 (1564).JPG,FOX
3991,rev15/50/50_20211218 (494).JPG,CERVIDAE
3447,rev06/37/37_20210324 (156).JPG,CERVIDAE
14221,rev01/21/21_20201107 (2861).JPG,FOX
20348,rev14/4/4_20211216 (5871).JPG,COW
1185,rev14/36/36_20211204 (1341).JPG,EMPTY
16204,rev06/32/32_20210318 (9).JPG,HUMANORVEHICLE
8970,rev13/39/39_20211023 (1888).JPG,DEER
3021,rev13/50/50_20211105 (7480).JPG,CERVIDAE
9368,rev02/12/12_20201206 (279).JPG,WILDBOAR
16175,rev04/31/31_20210115 (5).JPG,HUMANORVEHICLE
13996,rev14/17/17_20211120 (54).JPG,FOX
19574,rev07/39/39_20210505 (1822).JPG,COW
9955,rev13/18/18_20211015 (971).JPG,WILDBOAR
6211,rev15/10/10_20211222 (1197).JPG,DEER
18632,rev15/35/35_20220125 (782).JPG,HUMANORVEHICLE
20915,rev05/35/35_20210301 (1005).JPG,COW
24201,rev03/3/3_20210113 (211).JPG,FALLOWDEER
4595,rev06/19/19_20210329 (843).JPG,CERVIDAE
13349,rev06/20/20_20210321 (1238).JPG,FOX
21935,rev03/21/21_20201228 (1748).JPG,COW
12084,rev03/11/11_20210103 (305).JPG,FOX
13661,rev13/48/48_20211118 (241).JPG,FOX
13513,rev01/14/14_20201025 (25).JPG,FOX
25573,rev14/10/10_20211203 (2787).JPG,HORSE
18304,rev02/15/15_20201215 (9251).JPG,HUMANORVEHICLE
24785,rev12/33/33_20211008 (572).JPG,FALLOWDEER
20520,rev09/21/21_20210627 (728).JPG,COW
12194,rev03/32/32_20210103 (348).JPG,FOX
19147,rev11/35/35_20210829 (1437).JPG,COW
10330,rev05/20/20_20210306 (968).JPG,WILDBOAR
9123,rev01/37/37_20201025 (931).JPG,WILDBOAR
15741,rev04/11/11_20210202 (572).JPG,MONGOOSE
5142,rev07/49/49_20210505 (13432).JPG,CERVIDAE
22674,rev07/39/39_20210511 (2999).JPG,FALLOWDEER
4993,rev07/9/9_20210430 (463).JPG,CERVIDAE
15984,rev06/2/2_20210325 (1142).JPG,HUMANORVEHICLE
13347,rev05/11/11_20210308 (654).JPG,FOX
3811,rev14/4/4_20211212 (3558).JPG,CERVIDAE
14615,rev14/48/48_20211214 (321).JPG,FOX
13123,rev13/10/10_20211115 (6217).JPG,FOX
2291,rev08/46/46_20210605 (836).JPG,EMPTY
1216,rev04/42/42_20210214 (373).JPG,EMPTY
17115,rev01/18/18_20201024 (15).JPG,HUMANORVEHICLE
19740,rev09/9/9_20210630 (1972).JPG,COW
3603,rev01/34/34_20201109 (5251).JPG,CERVIDAE
13286,rev03/32/32_20201222 (45).JPG,FOX
22705,rev08/46/46_20210525 (394).JPG,FALLOWDEER
28871,rev06/2/2_20210319 (64).JPG,LEPORID
24333,rev09/28/28_20210616 (293).JPG,FALLOWDEER
10705,rev04/37/37_20210120 (534).JPG,WILDBOAR
24085,rev14/9/9_20211214 (2402).JPG,FALLOWDEER
25210,rev08/9/9_20210607 (6419).JPG,HORSE
1659,rev08/10/10_20210616 (6657).JPG,EMPTY
10262,rev01/37/37_20201025 (886).JPG,WILDBOAR
25042,rev09/38/38_20210620 (204).JPG,FALLOWDEER
20912,rev13/9/9_20211115 (4090).JPG,COW
842,rev11/49/49_20210818 (9372).JPG,EMPTY
2977,rev14/4/4_20211216 (8438).JPG,EMPTY
7408,rev12/28/28_20211010 (1227).JPG,DEER
12218,rev06/32/32_20210330 (9578).JPG,FOX
12274,rev10/28/28_20210714 (85).JPG,FOX
16773,rev14/42/42_20211216 (136).JPG,HUMANORVEHICLE
24422,rev14/9/9_20211213 (2151).JPG,FALLOWDEER
2091,rev12/32/32_20210930 (9419).JPG,EMPTY
27874,rev11/35/35_20210910 (2981).JPG,HORSE
17169,rev15/44/44_20220125 (282).JPG,HUMANORVEHICLE
18915,rev01/37/37_20201116 (13152).JPG,HUMANORVEHICLE
6367,rev12/50/50_20211007 (8676).JPG,DEER
3063,rev01/34/34_20201114 (6884).JPG,CERVIDAE
22024,rev14/21/21_20211211 (7276).JPG,COW
9191,rev04/4/4_20210205 (3173).JPG,WILDBOAR
791,rev08/49/49_20210523 (9931).JPG,EMPTY
11000,rev04/4/4_20210219 (4902).JPG,WILDBOAR
12456,rev08/48/48_20210523 (102).JPG,FOX
29717,rev05/2/2_20210318 (4818).JPG,HARE
2633,rev12/8/8_20210917 (25).JPG,EMPTY
3297,rev05/35/35_20210313 (2218).JPG,CERVIDAE
7155,rev13/50/50_20211106 (7826).JPG,DEER
23709,rev15/50/50_20220111 (4986).JPG,FALLOWDEER
21102,rev11/49/49_20210914 (11891).JPG,COW
11412,rev14/20/20_20211123 (62).JPG,WILDBOAR
5521,rev04/9/9_20210208 (1200).JPG,CERVIDAE
6004,rev14/21/21_20211123 (435).JPG,DEER
15468,rev07/41/41_20210429 (2357).JPG,BADGER
4100,rev10/31/31_20210815 (9573).JPG,CERVIDAE
7926,rev05/15/15_20210222 (4053).JPG,DEER
20779,rev06/17/17_20210404 (972).JPG,COW
15035,rev03/11/11_20201219 (19).JPG,BADGER
25772,rev14/10/10_20211211 (5075).JPG,HORSE
11092,rev05/15/15_20210314 (10379).JPG,WILDBOAR
18902,rev14/38/38_20211217 (1195).JPG,HUMANORVEHICLE
19689,rev09/9/9_20210630 (1498).JPG,COW
14,rev11/49/49_20210816 (1998).JPG,EMPTY
18295,rev15/47/47_20211216 (3).JPG,HUMANORVEHICLE
4778,rev10/46/46_20210719 (376).JPG,CERVIDAE
2792,rev08/49/49_20210517 (2364).JPG,EMPTY
15541,rev13/11/11_20211111 (462).JPG,BADGER
11119,rev01/29/29_20201105 (505).JPG,WILDBOAR
19602,rev07/21/21_20210421 (1178).JPG,COW
25401,rev11/44/44_20210909 (247).JPG,HORSE
5922,rev09/17/17_20210619 (185).JPG,CERVIDAE
22836,rev09/28/28_20210616 (237).JPG,FALLOWDEER
19476,rev08/9/9_20210603 (3030).JPG,COW
20284,rev08/9/9_20210603 (1097).JPG,COW
9881,rev01/33/33_20201030 (129).JPG,WILDBOAR
8067,rev15/10/10_20220117 (7615).JPG,DEER
15452,rev12/42/42_20210929 (50).JPG,BADGER
25515,rev04/15/15_20210210 (13116).JPG,HORSE
27354,rev02/15/15_20201129 (4454).JPG,HORSE
98,rev09/49/49_20210627 (8216).JPG,EMPTY
2606,rev08/9/9_20210603 (3229).JPG,EMPTY
11050,rev15/10/10_20220106 (4473).JPG,WILDBOAR
18179,rev05/19/19_20210219 (3).JPG,HUMANORVEHICLE
21735,rev03/21/21_20210105 (4758).JPG,COW
26889,rev05/15/15_20210310 (8958).JPG,HORSE
7038,rev09/19/19_20210626 (1971).JPG,DEER
24936,rev04/2/2_20210211 (9147).JPG,FALLOWDEER
5,rev05/2/2_20210303 (2136).JPG,EMPTY
15793,rev15/9/9_20220113 (1297).JPG,MONGOOSE
24293,rev01/9/9_20201107 (767).JPG,FALLOWDEER
5012,rev14/28/28_20211129 (348).JPG,CERVIDAE
21555,rev14/21/21_20211126 (2056).JPG,COW
19313,rev07/49/49_20210423 (1628).JPG,COW
5413,rev09/11/11_20210702 (5424).JPG,CERVIDAE
8803,rev13/8/8_20211024 (45).JPG,DEER
461,rev09/31/31_20210623 (1986).JPG,EMPTY
17991,rev09/31/31_20210615 (4).JPG,HUMANORVEHICLE
440,rev09/49/49_20210628 (11634).JPG,EMPTY
29211,rev01/6/6_20201030 (2142).JPG,RABBIT
28690,rev06/2/2_20210321 (213).JPG,LEPORID
23054,rev14/9/9_20211203 (1592).JPG,FALLOWDEER
20202,rev07/2/2_20210423 (1309).JPG,COW
28777,rev15/20/20_20220105 (353).JPG,LEPORID
11554,rev07/48/48_20210505 (583).JPG,WILDBOAR
18281,rev01/13/13_20201117 (150).JPG,HUMANORVEHICLE
1938,rev04/7/7_20210211 (3169).JPG,EMPTY
4215,rev05/15/15_20210304 (6217).JPG,CERVIDAE
9117,rev13/49/49_20211110 (2555).JPG,WILDBOAR
15238,rev01/12/12_20201106 (152).JPG,BADGER
4870,rev12/28/28_20210917 (254).JPG,CERVIDAE
19841,rev02/15/15_20201118 (1090).JPG,COW
28421,rev05/37/37_20210304 (606).JPG,LEPORID
12069,rev09/31/31_20210624 (2488).JPG,FOX
7975,rev15/10/10_20220112 (5911).JPG,DEER
15342,rev04/42/42_20210211 (345).JPG,BADGER
20822,rev10/9/9_20210719 (838).JPG,COW
26148,rev11/35/35_20210910 (2806).JPG,HORSE
11076,rev13/18/18_20211015 (950).JPG,WILDBOAR
28768,rev05/2/2_20210225 (1491).JPG,LEPORID
7704,rev04/2/2_20210201 (5984).JPG,DEER
22894,rev06/2/2_20210405 (4371).JPG,FALLOWDEER
24600,rev09/9/9_20210619 (345).JPG,FALLOWDEER
24556,rev14/21/21_20211129 (3148).JPG,FALLOWDEER
5069,rev07/5/5_20210509 (4535).JPG,CERVIDAE
13690,rev04/39/39_20210130 (394).JPG,FOX
23396,rev15/21/21_20211230 (4493).JPG,FALLOWDEER
7222,rev01/21/21_20201115 (5617).JPG,DEER
9408,rev01/40/40_20201026 (1499).JPG,WILDBOAR
25980,rev02/15/15_20201127 (3109).JPG,HORSE
879,rev10/49/49_20210806 (18430).JPG,EMPTY
18043,rev13/50/50_20211121 (9790).JPG,HUMANORVEHICLE
27962,rev05/15/15_20210310 (7331).JPG,HORSE
12557,rev01/14/14_20201025 (47).JPG,FOX
23872,rev15/9/9_20220115 (1362).JPG,FALLOWDEER
5465,rev05/15/15_20210306 (6582).JPG,CERVIDAE
7511,rev14/21/21_20211204 (4767).JPG,DEER
23034,rev14/10/10_20211203 (2872).JPG,FALLOWDEER
12897,rev09/48/48_20210628 (125).JPG,FOX
7664,rev14/49/49_20211212 (2401).JPG,DEER
13119,rev06/1/1_20210319 (44).JPG,FOX
19725,rev01/21/21_20201107 (3211).JPG,COW
568,rev09/39/39_20210704 (15957).JPG,EMPTY
25025,rev01/21/21_20201104 (2786).JPG,FALLOWDEER
18195,rev14/11/11_20211216 (293).JPG,HUMANORVEHICLE
20682,rev14/4/4_20211216 (6767).JPG,COW
6457,rev14/28/28_20211210 (1718).JPG,DEER
28889,rev05/20/20_20210319 (3588).JPG,LEPORID
9501,rev08/9/9_20210605 (4497).JPG,WILDBOAR
15005,rev01/25/25_20201106 (936).JPG,BADGER
19352,rev09/9/9_20210630 (1944).JPG,COW
10835,rev13/18/18_20211103 (4945).JPG,WILDBOAR
28070,rev03/15/15_20210105 (6159).JPG,HORSE
13445,rev11/2/2_20210817 (4057).JPG,FOX
7181,rev06/24/24_20210319 (187).JPG,DEER
20737,rev07/21/21_20210420 (1033).JPG,COW
26849,rev05/15/15_20210310 (7494).JPG,HORSE
8046,rev14/10/10_20211214 (5670).JPG,DEER
12907,rev13/33/33_20211106 (516).JPG,FOX
8302,rev14/10/10_20211125 (514).JPG,DEER
24824,rev14/10/10_20211215 (5974).JPG,FALLOWDEER
23213,rev15/10/10_20220120 (8916).JPG,FALLOWDEER
2333,rev04/34/34_20210117 (234).JPG,EMPTY
29272,rev03/2/2_20201223 (1578).JPG,RABBIT
28933,rev15/20/20_20220114 (456).JPG,LEPORID
9081,rev07/47/47_20210504 (1183).JPG,WILDBOAR
28327,rev01/6/6_20201110 (3315).JPG,LEPORID
2525,rev06/28/28_20210320 (10674).JPG,EMPTY
9876,rev02/12/12_20201205 (259).JPG,WILDBOAR
21781,rev07/21/21_20210422 (1896).JPG,COW
19199,rev06/17/17_20210326 (367).JPG,COW
13688,rev06/11/11_20210408 (1457).JPG,FOX
13727,rev06/31/31_20210329 (483).JPG,FOX
19898,rev04/2/2_20210124 (3549).JPG,COW
6489,rev04/17/17_20210212 (3115).JPG,DEER
22414,rev01/20/20_20201101 (744).JPG,FALLOWDEER
4454,rev05/17/17_20210311 (355).JPG,CERVIDAE
19629,rev07/21/21_20210421 (1124).JPG,COW
28867,rev04/37/37_20210203 (1838).JPG,LEPORID
21516,rev07/49/49_20210423 (2130).JPG,COW
23847,rev09/28/28_20210620 (1403).JPG,FALLOWDEER
27109,rev04/15/15_20210210 (13835).JPG,HORSE
6733,rev09/28/28_20210627 (3329).JPG,DEER
8653,rev05/15/15_20210310 (7852).JPG,DEER
28886,rev06/20/20_20210410 (10010).JPG,LEPORID
3892,rev09/36/36_20210621 (6883).JPG,CERVIDAE
2613,rev11/49/49_20210820 (9584).JPG,EMPTY
18336,rev11/17/17_20210913 (14084).JPG,HUMANORVEHICLE
9238,rev13/18/18_20211015 (922).JPG,WILDBOAR
6176,rev14/49/49_20211205 (1868).JPG,DEER
11518,rev12/47/47_20211006 (1033).JPG,WILDBOAR
18154,rev14/38/38_20211217 (1183).JPG,HUMANORVEHICLE
27074,rev05/21/21_20210317 (2392).JPG,HORSE
26222,rev04/15/15_20210208 (10495).JPG,HORSE
9953,rev03/11/11_20201228 (180).JPG,WILDBOAR
6935,rev14/18/18_20211213 (2150).JPG,DEER
12138,rev07/48/48_20210502 (413).JPG,FOX
1575,rev07/25/25_20210425 (4655).JPG,EMPTY
19979,rev14/4/4_20211215 (4671).JPG,COW
7988,rev13/39/39_20211104 (3976).JPG,DEER
18575,rev04/18/18_20210117 (598).JPG,HUMANORVEHICLE
1583,rev10/49/49_20210730 (11161).JPG,EMPTY
28672,rev13/20/20_20211107 (941).JPG,LEPORID
1520,rev09/25/25_20210626 (11709).JPG,EMPTY
29417,rev04/37/37_20210116 (73).JPG,LYNX
1617,rev03/28/28_20201226 (13881).JPG,EMPTY
14219,rev03/32/32_20201228 (126).JPG,FOX
26610,rev11/44/44_20210909 (206).JPG,HORSE
12121,rev09/47/47_20210625 (615).JPG,FOX
10764,rev14/49/49_20211125 (723).JPG,WILDBOAR
28808,rev05/2/2_20210220 (50).JPG,LEPORID
19165,rev11/21/21_20210903 (2197).JPG,COW
9522,rev04/11/11_20210212 (877).JPG,WILDBOAR
14673,rev03/31/31_20201230 (360).JPG,FOX
13608,rev04/11/11_20210201 (551).JPG,FOX
12604,rev06/2/2_20210320 (103).JPG,FOX
15544,rev04/11/11_20210215 (1020).JPG,BADGER
12025,rev14/4/4_20211121 (63).JPG,FOX
7621,rev09/28/28_20210619 (1247).JPG,DEER
19748,rev15/4/4_20220108 (4850).JPG,COW
5058,rev08/5/5_20210515 (377).JPG,CERVIDAE
29473,rev06/2/2_20210409 (5251).JPG,HARE
24283,rev03/2/2_20201218 (207).JPG,FALLOWDEER
26662,rev14/4/4_20211208 (2799).JPG,HORSE
29176,rev12/20/20_20211008 (2434).JPG,LEPORID
2318,rev12/19/19_20210917 (48).JPG,EMPTY
20533,rev14/21/21_20211204 (5052).JPG,COW
9829,rev05/19/19_20210227 (274).JPG,WILDBOAR
405,rev07/49/49_20210508 (16258).JPG,EMPTY
219,rev13/25/25_20211019 (262).JPG,EMPTY
4123,rev12/44/44_20210928 (19).JPG,CERVIDAE
24760,rev14/9/9_20211206 (1742).JPG,FALLOWDEER
29573,rev03/2/2_20201219 (313).JPG,HARE
23595,rev15/47/47_20220107 (544).JPG,FALLOWDEER
25024,rev06/22/22_20210410 (6416).JPG,FALLOWDEER
8756,rev15/20/20_20220112 (415).JPG,DEER
19394,rev08/9/9_20210605 (3926).JPG,COW
2037,rev07/39/39_20210515 (4581).JPG,EMPTY
7947,rev08/33/33_20210611 (745).JPG,DEER
1022,rev08/25/25_20210521 (8627).JPG,EMPTY
22262,rev05/22/22_20210221 (114).JPG,FALLOWDEER
7434,rev14/18/18_20211212 (1660).JPG,DEER
10885,rev14/20/20_20211212 (979).JPG,WILDBOAR
16302,rev07/44/44_20210418 (4).JPG,HUMANORVEHICLE
266,rev12/49/49_20210918 (174).JPG,EMPTY
23600,rev09/28/28_20210616 (389).JPG,FALLOWDEER
22314,rev04/1/1_20210120 (85).JPG,FALLOWDEER
13005,rev14/48/48_20211205 (258).JPG,FOX
8861,rev06/35/35_20210325 (762).JPG,DEER
3827,rev09/50/50_20210625 (24553).JPG,CERVIDAE
25420,rev11/46/46_20210823 (1483).JPG,HORSE
11013,rev01/17/17_20201030 (591).JPG,WILDBOAR
25694,rev04/15/15_20210210 (15092).JPG,HORSE
1351,rev11/10/10_20210904 (15295).JPG,EMPTY
29042,rev12/20/20_20211006 (2359).JPG,LEPORID
14240,rev07/48/48_20210502 (414).JPG,FOX
19416,rev04/10/10_20210213 (5124).JPG,COW
17620,rev08/18/18_20210514 (14).JPG,HUMANORVEHICLE
10934,rev14/49/49_20211205 (1907).JPG,WILDBOAR
8014,rev13/18/18_20211113 (6173).JPG,DEER
4665,rev01/34/34_20201028 (2181).JPG,CERVIDAE
20489,rev05/21/21_20210226 (945).JPG,COW
1263,rev14/39/39_20211205 (3601).JPG,EMPTY
23021,rev03/11/11_20201227 (158).JPG,FALLOWDEER
26496,rev11/2/2_20210819 (18878).JPG,HORSE
3584,rev06/2/2_20210405 (4225).JPG,CERVIDAE
5524,rev05/15/15_20210221 (2640).JPG,CERVIDAE
7913,rev14/21/21_20211212 (8058).JPG,DEER
7472,rev05/35/35_20210308 (1600).JPG,DEER
4723,rev04/15/15_20210201 (8373).JPG,CERVIDAE
16564,rev06/19/19_20210417 (3146).JPG,HUMANORVEHICLE
22648,rev15/39/39_20220107 (187).JPG,FALLOWDEER
23968,rev10/9/9_20210811 (2874).JPG,FALLOWDEER
4762,rev06/10/10_20210320 (4878).JPG,CERVIDAE
4968,rev04/2/2_20210123 (3102).JPG,CERVIDAE
28800,rev01/21/21_20201030 (1421).JPG,LEPORID
19017,rev04/11/11_20210210 (846).JPG,GENET
10180,rev14/4/4_20211122 (254).JPG,WILDBOAR
13138,rev02/15/15_20201130 (4620).JPG,FOX
12073,rev01/9/9_20201113 (876).JPG,FOX
16735,rev01/24/24_20201019 (24).JPG,HUMANORVEHICLE
22768,rev14/36/36_20211223 (1655).JPG,FALLOWDEER
10845,rev01/11/11_20201027 (2).JPG,WILDBOAR
3517,rev06/9/9_20210406 (478).JPG,CERVIDAE
395,rev14/39/39_20211208 (4320).JPG,EMPTY
3833,rev11/4/4_20210817 (708).JPG,CERVIDAE
24832,rev12/33/33_20211009 (599).JPG,FALLOWDEER
28475,rev13/20/20_20211119 (1238).JPG,LEPORID
4708,rev07/19/19_20210508 (2146).JPG,CERVIDAE
22541,rev03/3/3_20201230 (60).JPG,FALLOWDEER
3307,rev15/25/25_20220104 (77).JPG,CERVIDAE
26532,rev05/15/15_20210222 (3291).JPG,HORSE
6291,rev14/2/2_20211216 (2626).JPG,DEER
23059,rev14/9/9_20211203 (1600).JPG,FALLOWDEER
18034,rev11/8/8_20210816 (4).JPG,HUMANORVEHICLE
5440,rev14/10/10_20211125 (662).JPG,CERVIDAE
9260,rev11/46/46_20210911 (4047).JPG,WILDBOAR
15387,rev14/11/11_20211215 (262).JPG,BADGER
12303,rev11/11/11_20210905 (4358).JPG,FOX
11078,rev14/10/10_20211130 (2074).JPG,WILDBOAR
29055,rev13/20/20_20211023 (643).JPG,LEPORID
23421,rev15/9/9_20220120 (2019).JPG,FALLOWDEER
8938,rev14/21/21_20211124 (746).JPG,DEER
8950,rev14/4/4_20211130 (1458).JPG,DEER
25859,rev03/15/15_20201227 (2579).JPG,HORSE
22181,rev15/10/10_20220116 (7191).JPG,FALLOWDEER
24483,rev13/35/35_20211118 (1180).JPG,FALLOWDEER
11575,rev01/33/33_20201104 (161).JPG,WILDBOAR
28177,rev01/6/6_20201101 (2718).JPG,LEPORID
19779,rev15/21/21_20220111 (8402).JPG,COW
